Feuchtigkeit	SHT21	DPS310
%	C	C
26.65	25.49	24.24
26.65	25.50	24.24
26.71	25.50	24.24
26.69	25.50	24.24
26.69	25.49	24.25
26.69	25.49	24.25
26.73	25.49	24.25
26.69	25.51	24.24
26.73	25.51	24.24
26.75	25.52	24.25
26.69	25.49	24.24
26.69	25.50	24.24
26.69	25.50	24.22
26.73	25.51	24.22
26.73	25.48	24.22
26.73	25.49	24.24
26.73	25.48	24.24
26.73	25.48	24.23
26.77	25.46	24.23
26.77	25.48	24.23
26.77	25.49	24.21
26.77	25.45	24.21
26.77	25.46	24.21
26.81	25.49	24.21
26.77	25.46	24.21
26.77	25.45	24.20
26.77	25.46	24.19
26.81	25.48	24.19
26.77	25.46	24.21
26.77	25.48	24.21
26.77	25.48	24.21
26.73	25.46	24.20
26.73	25.48	24.20
26.73	25.48	24.22
26.77	25.49	24.20
26.77	25.48	24.20
26.73	25.48	24.19
26.77	25.49	24.19
26.77	25.49	24.19
26.73	25.46	24.21
26.73	25.46	24.21
26.77	25.49	24.21
26.77	25.49	24.21
26.73	25.46	24.21
26.77	25.48	24.20
26.77	25.46	24.19
26.77	25.48	24.19
26.77	25.48	24.20
26.77	25.49	24.20
26.77	25.48	24.20
26.77	25.45	24.19
26.77	25.45	24.19
26.77	25.45	24.19
26.77	25.46	24.18
26.77	25.45	24.18
26.77	25.46	24.19
26.77	25.45	24.20
26.77	25.44	24.20
26.77	25.45	24.20
26.77	25.44	24.20
26.77	25.44	24.19
26.77	25.46	24.19
26.77	25.44	24.19
26.77	25.45	24.18
26.77	25.46	24.18
26.77	25.46	24.18
26.77	25.45	24.19
26.77	25.46	24.19
26.77	25.44	24.19
26.73	25.49	24.16
26.73	25.46	24.16
26.73	25.48	24.17
26.73	25.48	24.16
26.69	25.49	24.16
26.73	25.46	24.19
26.73	25.48	24.16
26.69	25.46	24.16
26.69	25.44	24.18
26.69	25.50	24.18
26.69	25.48	24.18
26.69	25.46	24.18
26.69	25.45	24.18
26.65	25.42	24.18
26.69	25.42	24.16
26.69	25.42	24.16
26.65	25.42	24.19
26.69	25.43	24.16
26.69	25.45	24.16
26.69	25.45	24.15
26.69	25.43	24.15
26.69	25.42	24.20
26.69	25.43	24.16
26.69	25.42	24.16
26.73	25.43	24.19
26.73	25.45	24.20
26.73	25.42	24.20
26.73	25.48	24.20
26.77	25.46	24.20
26.77	25.44	24.20
26.77	25.42	24.17
26.73	25.46	24.17
26.77	25.45	24.19
26.73	25.44	24.17
26.73	25.45	24.17
26.77	25.43	24.17
26.73	25.46	24.20
26.73	25.44	24.20
26.73	25.44	24.19
26.69	25.43	24.19
26.69	25.44	24.19
26.73	25.44	24.20
26.73	25.49	24.20
26.73	25.46	24.19
26.73	25.42	24.20
26.73	25.43	24.20
26.73	25.45	24.16
26.73	25.43	24.16
26.73	25.44	24.20
26.73	25.43	24.16
26.69	25.43	24.16
26.69	25.43	24.16
26.69	25.42	24.15
26.69	25.42	24.15
26.69	25.41	24.20
26.69	25.41	24.16
26.69	25.42	24.16
26.69	25.43	24.19
26.69	25.43	24.19
26.69	25.44	24.19
26.69	25.43	24.19
26.69	25.46	24.19
26.69	25.43	24.19
26.69	25.43	24.21
26.69	25.46	24.21
26.69	25.43	24.16
26.69	25.45	24.16
26.69	25.44	24.19
26.69	25.44	24.15
26.69	25.45	24.15
26.69	25.42	24.15
26.69	25.43	24.16
26.69	25.42	24.16
26.69	25.43	24.19
26.69	25.42	24.20
26.73	25.42	24.20
26.73	25.42	24.20
26.73	25.41	24.20
26.73	25.42	24.14
26.73	25.41	24.20
26.73	25.41	24.20
26.73	25.41	24.18
26.73	25.44	24.20
26.73	25.43	24.20
26.73	25.46	24.19
26.73	25.46	24.19
26.73	25.44	24.20
26.69	25.42	24.16
26.73	25.46	24.16
26.73	25.43	24.19
26.69	25.42	24.16
26.69	25.43	24.16
26.69	25.44	24.19
26.69	25.43	24.19
26.69	25.45	24.19
26.69	25.43	24.18
26.69	25.46	24.18
26.65	25.44	24.19
26.65	25.42	24.18
26.65	25.41	24.18
26.65	25.42	24.18
26.65	25.41	24.19
26.65	25.42	24.19
26.65	25.42	24.18
26.69	25.44	24.18
26.69	25.44	24.19
26.69	25.43	24.18
26.69	25.43	24.18
26.69	25.45	24.18
26.69	25.43	24.20
26.69	25.43	24.20
26.69	25.42	24.19
26.69	25.42	24.19
26.69	25.42	24.19
26.69	25.43	24.17
26.69	25.43	24.17
26.69	25.42	24.19
26.69	25.43	24.19
26.73	25.42	24.19
26.73	25.42	24.19
26.73	25.44	24.19
26.73	25.41	24.19
26.73	25.42	24.20
26.73	25.42	24.20
26.73	25.41	24.17
26.73	25.42	24.18
26.73	25.43	24.18
26.73	25.42	24.16
26.69	25.40	24.18
26.73	25.40	24.18
26.73	25.41	24.19
26.73	25.40	24.17
26.73	25.41	24.17
26.73	25.41	24.17
26.73	25.41	24.17
26.73	25.43	24.19
26.73	25.42	24.15
26.73	25.43	24.15
26.73	25.42	24.15
26.73	25.43	24.20
26.73	25.43	24.20
26.73	25.43	24.18
26.69	25.42	24.18
26.69	25.43	24.14
26.69	25.42	24.18
26.69	25.42	24.18
26.69	25.43	24.18
26.73	25.43	24.16
26.73	25.41	24.16
26.77	25.41	24.19
26.73	25.41	24.19
26.73	25.42	24.19
26.73	25.42	24.18
26.77	25.42	24.18
26.77	25.43	24.17
26.73	25.43	24.18
26.73	25.42	24.18
26.73	25.42	24.19
26.73	25.42	24.17
26.73	25.42	24.17
26.73	25.42	24.18
26.73	25.41	24.18
26.73	25.42	24.18
26.73	25.42	24.18
26.73	25.42	24.18
26.73	25.41	24.20
26.73	25.42	24.18
26.73	25.41	24.18
26.73	25.41	24.18
26.73	25.42	24.19
26.73	25.43	24.19
26.73	25.43	24.18
26.73	25.43	24.18
26.69	25.41	24.17
26.69	25.41	24.20
26.69	25.41	24.20
26.69	25.41	24.18
26.69	25.40	24.19
26.73	25.43	24.19
26.73	25.42	24.17
26.73	25.42	24.17
26.73	25.42	24.17
26.73	25.42	24.17
26.73	25.44	24.17
26.73	25.42	24.18
26.73	25.42	24.17
26.73	25.42	24.17
26.73	25.41	24.18
26.73	25.41	24.17
26.69	25.41	24.17
26.73	25.41	24.17
26.73	25.41	24.17
26.73	25.41	24.20
26.73	25.42	24.17
26.73	25.41	24.17
26.77	25.45	24.16
26.77	25.45	24.16
26.77	25.46	24.16
26.77	25.44	24.17
26.77	25.43	24.17
26.77	25.44	24.18
26.77	25.45	24.17
26.77	25.40	24.17
26.77	25.43	24.17
26.77	25.46	24.18
26.73	25.43	24.18
26.73	25.43	24.16
26.77	25.41	24.17
26.77	25.42	24.17
26.77	25.40	24.17
26.77	25.43	24.17
26.77	25.45	24.17
26.77	25.44	24.16
26.77	25.44	24.16
26.77	25.41	24.16
26.77	25.40	24.17
26.77	25.41	24.17
26.77	25.41	24.16
26.77	25.44	24.16
26.77	25.44	24.16
26.77	25.44	24.17
26.77	25.43	24.17
26.77	25.40	24.17
26.77	25.40	24.13
26.77	25.38	24.13
26.77	25.38	24.15
26.77	25.38	24.14
26.81	25.41	24.14
26.77	25.40	24.14
26.81	25.42	24.14
26.77	25.41	24.13
26.81	25.44	24.14
26.81	25.43	24.14
26.77	25.40	24.11
26.77	25.40	24.14
26.81	25.44	24.14
26.77	25.43	24.15
26.77	25.44	24.15
26.77	25.43	24.12
26.81	25.43	24.11
26.81	25.42	24.11
26.81	25.42	24.11
26.81	25.40	24.11
26.81	25.43	24.11
26.81	25.42	24.7
26.81	25.42	24.7
26.81	25.42	24.7
26.85	25.43	24.11
26.85	25.44	24.11
26.81	25.41	24.9
26.81	25.41	24.12
26.81	25.40	24.12
26.81	25.39	24.12
26.77	25.39	24.12
26.77	25.41	24.12
26.77	25.40	24.12
26.77	25.40	24.12
26.77	25.38	24.12
26.77	25.40	24.10
26.77	25.41	24.10
26.77	25.42	24.10
26.77	25.42	24.12
26.77	25.41	24.12
26.77	25.41	24.12
26.77	25.43	24.13
26.77	25.42	24.13
26.81	25.40	24.12
26.77	25.37	24.12
26.77	25.36	24.11
26.77	25.36	24.7
26.73	25.37	24.7
26.77	25.39	24.8
26.73	25.38	24.8
26.73	25.36	24.8
26.77	25.37	24.7
26.77	25.37	24.7
26.77	25.37	24.10
26.77	25.39	24.8
26.77	25.38	24.8
26.77	25.38	24.12
26.81	25.38	24.7
26.81	25.39	24.7
26.81	25.38	24.11
26.81	25.40	24.11
26.81	25.38	24.7
26.81	25.41	24.8
26.77	25.38	24.8
26.81	25.40	24.12
26.81	25.42	24.11
26.77	25.42	24.11
26.77	25.43	24.12
26.77	25.41	24.12
26.77	25.38	24.12
26.77	25.42	24.11
26.77	25.41	24.11
26.77	25.41	24.14
26.73	25.38	24.13
26.77	25.38	24.13
26.77	25.38	24.11
26.77	25.38	24.12
26.77	25.40	24.12
26.77	25.42	24.13
26.81	25.41	24.13
26.77	25.43	24.13
26.77	25.41	24.14
26.77	25.39	24.14
26.77	25.39	24.12
26.73	25.38	24.13
26.73	25.38	24.13
26.73	25.39	24.15
26.73	25.38	24.12
26.81	25.37	24.12
27.21	25.37	24.11
27.80	25.38	24.11
28.32	25.37	24.8
28.68	25.37	24.7
28.88	25.37	24.7
28.91	25.36	24.8
28.88	25.35	24.8
28.72	25.37	24.8
28.60	25.38	24.11
28.52	25.38	24.11
28.40	25.38	24.11
28.28	25.39	24.11
28.16	25.38	24.11
28.12	25.39	24.11
28.8	25.41	24.11
28.4	25.40	24.11
28.4	25.42	24.12
28.0	25.41	24.12
28.0	25.44	24.12
27.88	25.43	24.14
27.76	25.42	24.14
27.64	25.39	24.14
27.56	25.39	24.14
27.53	25.40	24.14
27.49	25.42	24.12
27.49	25.44	24.12
27.49	25.41	24.12
27.37	25.43	24.13
27.29	25.44	24.13
27.24	25.44	24.13
27.21	25.42	24.14
27.13	25.40	24.14
27.9	25.41	24.16
27.5	25.41	24.14
27.5	25.40	24.14
27.1	25.40	24.14
26.97	25.41	24.14
26.97	25.41	24.15
26.97	25.41	24.14
26.97	25.45	24.14
27.5	25.42	24.13
27.17	25.42	24.16
27.21	25.41	24.16
27.24	25.43	24.12
27.24	25.41	24.12
27.24	25.42	24.12
27.24	25.41	24.14
27.24	25.41	24.14
27.21	25.44	24.16
27.17	25.42	24.11
27.13	25.42	24.11
27.5	25.44	24.14
27.5	25.45	24.16
26.97	25.42	24.16
26.97	25.43	24.16
26.93	25.42	24.16
26.93	25.41	24.16
26.93	25.42	24.12
26.97	25.44	24.12
26.97	25.43	24.13
26.97	25.42	24.12
27.1	25.44	24.12
27.1	25.43	24.12
27.5	25.42	24.12
27.9	25.43	24.12
27.17	25.42	24.10
27.21	25.42	24.10
27.24	25.43	24.7
27.33	25.44	24.11
27.45	25.42	24.11
27.53	25.44	24.12
27.53	25.43	24.12
27.40	25.42	24.12
27.29	25.42	24.12
27.24	25.41	24.12
27.21	25.42	24.12
27.13	25.42	24.12
27.13	25.43	24.12
27.5	25.44	24.11
27.5	25.43	24.11
27.1	25.41	24.11
27.1	25.42	24.12
26.97	25.42	24.12
26.97	25.42	24.12
26.97	25.43	24.12
27.1	25.43	24.12
27.5	25.45	24.10
27.5	25.43	24.12
27.5	25.45	24.12
27.1	25.44	24.12
26.97	25.44	24.11
26.93	25.46	24.11
26.93	25.44	24.8
26.93	25.43	24.8
26.93	25.42	24.12
26.97	25.44	24.12
27.1	25.44	24.12
27.9	25.44	24.14
27.9	25.44	24.13
27.9	25.44	24.13
27.13	25.44	24.12
27.13	25.43	24.12
27.13	25.44	24.12
27.9	25.45	24.12
27.9	25.45	24.12
27.9	25.46	24.12
27.9	25.46	24.7
27.5	25.44	24.7
27.5	25.44	24.12
27.5	25.44	24.12
27.5	25.46	24.12
27.1	25.48	24.13
27.5	25.49	24.13
27.5	25.48	24.14
27.1	25.49	24.14
27.1	25.48	24.14
27.1	25.50	24.14
26.97	25.45	24.16
26.93	25.44	24.16
26.93	25.44	24.16
26.97	25.44	24.16
26.97	25.45	24.16
26.97	25.45	24.14
26.93	25.45	24.14
26.93	25.49	24.12
26.93	25.46	24.14
26.93	25.45	24.14
26.93	25.49	24.14
26.93	25.45	24.14
26.93	25.45	24.17
26.93	25.46	24.16
26.93	25.48	24.16
26.89	25.44	24.16
26.89	25.45	24.16
26.89	25.45	24.16
26.93	25.48	24.14
26.93	25.45	24.15
26.93	25.46	24.15
26.93	25.44	24.16
26.97	25.45	24.16
26.97	25.49	24.16
26.97	25.44	24.16
26.97	25.44	24.16
26.97	25.43	24.14
27.1	25.43	24.14
26.97	25.44	24.14
26.97	25.43	24.16
26.97	25.42	24.16
26.97	25.42	24.12
26.97	25.43	24.15
26.97	25.43	24.15
26.97	25.43	24.13
26.93	25.42	24.12
26.93	25.43	24.12
26.93	25.43	24.7
26.93	25.41	24.10
27.5	25.40	24.10
27.21	25.39	24.11
27.24	25.40	24.11
27.24	25.39	24.12
27.29	25.40	24.12
27.33	25.39	24.12
27.33	25.39	24.7
27.29	25.41	24.8
27.29	25.39	24.8
27.24	25.39	24.8
27.24	25.43	24.8
27.29	25.41	24.11
27.29	25.40	24.11
27.29	25.41	24.11
27.24	25.42	24.14
27.24	25.43	24.12
27.21	25.45	24.12
27.21	25.46	24.13
27.13	25.46	24.13
27.9	25.45	24.13
27.5	25.48	24.16
27.9	25.49	24.16
27.9	25.48	24.13
27.17	25.44	24.16
27.33	25.44	24.16
27.56	25.46	24.14
27.69	25.43	24.14
27.88	25.45	24.14
28.12	25.46	24.16
28.28	25.46	24.16
28.40	25.48	24.16
28.44	25.49	24.19
28.36	25.48	24.19
28.28	25.49	24.18
28.12	25.45	24.17
27.96	25.51	24.17
27.80	25.51	24.20
27.64	25.48	24.17
27.53	25.46	24.17
27.45	25.49	24.16
27.33	25.45	24.16
27.24	25.45	24.17
27.21	25.46	24.18
27.21	25.49	24.18
27.17	25.48	24.18
27.13	25.46	24.17
27.9	25.45	24.17
27.9	25.46	24.17
27.13	25.46	24.17
27.17	25.45	24.17
27.21	25.44	24.20
27.21	25.46	24.20
27.21	25.44	24.19
27.21	25.46	24.18
27.21	25.48	24.18
27.21	25.46	24.17
27.21	25.49	24.19
27.17	25.51	24.19
27.13	25.49	24.20
27.9	25.49	24.20
27.9	25.46	24.19
27.5	25.45	24.19
27.9	25.45	24.19
27.9	25.46	24.18
27.5	25.44	24.19
27.5	25.43	24.19
27.5	25.49	24.18
27.1	25.46	24.18
27.5	25.46	24.17
27.1	25.46	24.18
27.1	25.48	24.18
27.5	25.45	24.19
27.13	25.44	24.19
27.13	25.45	24.19
27.21	25.44	24.18
27.21	25.43	24.18
27.24	25.43	24.16
27.29	25.43	24.17
27.29	25.43	24.17
27.24	25.43	24.17
27.24	25.43	24.16
27.21	25.43	24.16
27.21	25.43	24.16
27.21	25.46	24.16
27.13	25.44	24.16
27.13	25.45	24.16
27.9	25.46	24.16
27.9	25.44	24.16
27.5	25.46	24.17
27.5	25.45	24.17
27.5	25.46	24.16
27.5	25.43	24.16
27.13	25.42	24.16
27.21	25.42	24.17
27.24	25.43	24.17
27.29	25.42	24.13
27.29	25.44	24.14
27.29	25.44	24.14
27.24	25.46	24.13
27.24	25.49	24.17
27.17	25.48	24.17
27.17	25.48	24.17
27.13	25.44	24.16
27.21	25.44	24.16
27.24	25.48	24.13
27.24	25.45	24.13
27.24	25.43	24.14
27.24	25.42	24.16
27.24	25.44	24.16
27.24	25.46	24.16
27.24	25.46	24.16
27.24	25.45	24.16
27.21	25.44	24.16
27.17	25.43	24.16
27.17	25.44	24.16
27.9	25.43	24.16
27.9	25.43	24.16
27.5	25.42	24.15
27.5	25.44	24.14
27.1	25.44	24.14
27.5	25.45	24.15
27.5	25.43	24.16
27.5	25.48	24.16
27.1	25.44	24.13
27.1	25.43	24.13
27.1	25.45	24.14
27.1	25.45	24.12
27.1	25.46	24.12
26.97	25.44	24.12
27.1	25.44	24.12
27.1	25.44	24.12
26.97	25.46	24.14
26.97	25.48	24.14
26.97	25.45	24.11
27.1	25.48	24.11
27.1	25.48	24.11
27.1	25.46	24.13
27.1	25.45	24.11
26.97	25.42	24.11
27.1	25.48	24.12
27.1	25.44	24.12
27.1	25.46	24.8
27.1	25.45	24.8
26.97	25.41	24.8
27.1	25.44	24.12
27.1	25.42	24.11
27.1	25.41	24.11
27.5	25.43	24.10
27.5	25.42	24.10
27.9	25.41	24.12
27.9	25.44	24.9
27.13	25.45	24.9
27.17	25.45	24.12
27.21	25.44	24.11
27.24	25.43	24.11
27.24	25.45	24.11
27.24	25.44	24.11
27.24	25.40	24.11
27.24	25.39	24.8
27.24	25.39	24.8
27.21	25.38	24.7
27.21	25.38	24.9
27.21	25.40	24.9
27.21	25.38	24.10
27.21	25.40	24.7
27.21	25.39	24.7
27.21	25.41	24.8
27.17	25.39	24.8
27.13	25.40	24.11
27.9	25.41	24.8
27.9	25.44	24.8
27.9	25.44	24.8
27.9	25.45	24.10
27.9	25.41	24.10
27.5	25.41	24.9
27.5	25.41	24.9
27.1	25.43	24.7
27.1	25.41	24.9
27.5	25.42	24.9
27.9	25.43	24.7
27.13	25.40	24.8
27.13	25.42	24.8
27.13	25.41	24.10
27.17	25.41	24.9
27.17	25.42	24.9
27.17	25.42	24.7
27.21	25.42	24.7
27.21	25.41	24.7
27.13	25.40	24.9
27.13	25.39	24.9
27.13	25.40	24.10
27.13	25.42	24.11
27.13	25.42	24.11
27.9	25.43	24.7
27.9	25.40	24.7
27.5	25.40	24.12
27.5	25.40	24.16
27.5	25.40	24.16
27.1	25.40	24.12
27.5	25.40	24.13
27.1	25.40	24.13
26.97	25.40	24.11
26.97	25.40	24.11
26.97	25.40	24.12
26.93	25.39	24.10
26.97	25.39	24.10
26.97	25.40	24.11
27.1	25.40	24.11
27.1	25.40	24.11
27.1	25.40	24.12
27.1	25.40	24.12
27.1	25.41	24.12
27.1	25.40	24.13
27.1	25.41	24.13
27.1	25.42	24.13
27.1	25.41	24.13
27.1	25.41	24.13
26.97	25.40	24.11
26.97	25.41	24.13
26.97	25.42	24.13
26.97	25.41	24.14
26.97	25.41	24.14
27.1	25.40	24.11
26.97	25.41	24.12
26.97	25.41	24.12
26.97	25.40	24.13
26.97	25.40	24.7
26.97	25.42	24.7
27.5	25.42	24.10
27.13	25.43	24.10
27.13	25.41	24.11
27.13	25.42	24.12
27.9	25.42	24.12
27.13	25.42	24.14
27.17	25.42	24.11
27.13	25.42	24.11
27.13	25.43	24.12
27.13	25.44	24.11
27.9	25.42	24.11
27.13	25.40	24.12
27.17	25.41	24.12
27.21	25.41	24.12
27.24	25.43	24.12
27.24	25.40	24.12
27.24	25.41	24.12
27.24	25.41	24.12
27.21	25.41	24.12
27.21	25.41	24.14
27.24	25.40	24.14
27.29	25.41	24.12
27.45	25.41	24.8
27.56	25.41	24.8
27.64	25.42	24.14
27.69	25.42	24.10
27.72	25.41	24.10
27.72	25.40	24.11
27.72	25.41	24.10
27.72	25.40	24.10
27.69	25.41	24.12
27.64	25.42	24.12
27.53	25.43	24.12
27.49	25.42	24.12
27.37	25.43	24.12
27.29	25.40	24.11
27.24	25.42	24.12
27.21	25.41	24.12
27.21	25.42	24.12
27.17	25.45	24.12
27.17	25.46	24.12
27.13	25.42	24.14
27.13	25.43	24.14
27.13	25.42	24.14
27.13	25.44	24.13
27.21	25.46	24.13
27.24	25.45	24.14
27.21	25.42	24.14
27.17	25.42	24.14
27.13	25.44	24.16
27.13	25.42	24.16
27.9	25.40	24.12
27.9	25.40	24.14
27.5	25.39	24.14
27.5	25.40	24.14
27.5	25.41	24.13
27.5	25.41	24.13
27.5	25.40	24.12
27.5	25.40	24.12
27.9	25.40	24.11
27.9	25.40	24.12
27.13	25.43	24.12
27.13	25.40	24.11
27.9	25.42	24.12
27.13	25.41	24.12
27.9	25.42	24.12
27.13	25.40	24.11
27.13	25.43	24.11
27.13	25.42	24.12
27.17	25.41	24.12
27.17	25.42	24.12
27.17	25.45	24.12
27.13	25.42	24.12
27.9	25.41	24.12
27.9	25.41	24.12
27.9	25.42	24.12
27.9	25.41	24.11
27.5	25.43	24.11
27.5	25.41	24.14
27.5	25.42	24.12
27.1	25.42	24.12
27.1	25.42	24.11
27.1	25.43	24.12
27.1	25.42	24.12
26.97	25.41	24.12
27.1	25.40	24.12
27.1	25.40	24.12
27.1	25.40	24.12
27.1	25.41	24.12
27.5	25.42	24.9
27.9	25.40	24.11
27.9	25.40	24.11
27.13	25.41	24.12
27.13	25.39	24.14
27.13	25.41	24.14
27.13	25.42	24.12
27.17	25.41	24.12
27.17	25.43	24.12
27.13	25.41	24.12
27.13	25.42	24.12
27.13	25.41	24.12
27.13	25.40	24.14
27.13	25.39	24.14
27.13	25.41	24.14
27.9	25.41	24.14
27.9	25.41	24.15
27.9	25.40	24.12
27.9	25.40	24.12
27.9	25.41	24.12
27.5	25.40	24.13
27.1	25.40	24.13
27.1	25.40	24.12
27.5	25.40	24.12
27.5	25.39	24.12
27.5	25.39	24.12
27.5	25.39	24.12
27.5	25.42	24.12
27.9	25.41	24.12
27.5	25.39	24.12
27.1	25.38	24.14
26.97	25.40	24.12
26.97	25.40	24.12
26.93	25.38	24.10
26.93	25.38	24.10
26.93	25.38	24.8
26.89	25.38	24.9
26.89	25.39	24.9
26.89	25.38	24.9
26.89	25.39	24.10
26.89	25.39	24.10
26.89	25.40	24.11
26.93	25.40	24.11
26.93	25.40	24.8
26.93	25.39	24.9
26.97	25.40	24.9
27.1	25.39	24.12
27.5	25.39	24.7
27.5	25.38	24.7
27.1	25.39	24.11
27.1	25.40	24.11
27.1	25.41	24.8
27.1	25.41	24.8
26.97	25.40	24.8
26.97	25.40	24.12
26.97	25.41	24.11
26.97	25.40	24.11
26.93	25.40	24.12
26.97	25.40	24.10
26.97	25.40	24.10
26.97	25.39	24.10
26.97	25.40	24.10
26.97	25.39	24.11
26.97	25.39	24.9
26.93	25.40	24.9
26.93	25.41	24.12
26.97	25.41	24.12
26.93	25.42	24.12
26.93	25.40	24.12
26.93	25.41	24.12
26.93	25.40	24.10
26.93	25.40	24.12
26.97	25.39	24.12
26.97	25.39	24.10
26.97	25.39	24.8
26.97	25.40	24.8
26.97	25.40	24.12
26.97	25.40	24.7
26.97	25.39	24.7
26.97	25.41	24.12
26.97	25.40	24.12
26.93	25.39	24.8
26.97	25.39	24.8
26.97	25.39	24.8
26.97	25.39	24.10
27.9	25.39	24.11
27.21	25.39	24.11
27.29	25.39	24.10
27.45	25.40	24.10
27.60	25.43	24.10
27.69	25.42	24.9
27.76	25.40	24.9
27.80	25.40	24.7
27.76	25.39	24.11
27.64	25.38	24.11
27.56	25.39	24.11
27.49	25.40	24.11
27.40	25.39	24.11
27.29	25.39	24.10
27.24	25.39	24.10
27.21	25.39	24.8
27.17	25.42	24.11
27.13	25.39	24.11
27.13	25.39	24.12
27.21	25.43	24.8
27.24	25.39	24.8
27.24	25.40	24.6
27.29	25.41	24.6
27.33	25.40	24.9
27.29	25.40	24.8
27.29	25.39	24.8
27.29	25.40	24.7
27.33	25.40	24.8
27.45	25.41	24.8
27.49	25.43	24.8
27.45	25.43	24.8
27.40	25.44	24.8
27.37	25.44	24.13
27.29	25.39	24.13
27.24	25.39	24.10
27.24	25.41	24.11
27.24	25.42	24.11
27.24	25.43	24.11
27.24	25.44	24.12
27.24	25.43	24.12
27.21	25.42	24.12
27.24	25.42	24.12
27.24	25.42	24.8
27.24	25.41	24.8
27.24	25.44	24.8
27.29	25.44	24.11
27.29	25.45	24.10
27.29	25.44	24.10
27.37	25.46	24.8
27.37	25.44	24.8
27.40	25.43	24.11
27.37	25.42	24.12
27.37	25.43	24.12
27.33	25.41	24.9
27.29	25.44	24.8
27.24	25.42	24.8
27.21	25.41	24.12
27.17	25.41	24.12
27.13	25.42	24.10
27.13	25.40	24.9
27.9	25.41	24.9
27.9	25.41	24.11
27.9	25.42	24.7
27.13	25.44	24.7
27.9	25.46	24.11
27.9	25.44	24.10
27.5	25.45	24.10
27.9	25.45	24.9
27.9	25.45	24.9
27.9	25.46	24.12
27.9	25.45	24.12
27.5	25.44	24.12
27.5	25.45	24.12
27.5	25.45	24.7
27.1	25.44	24.7
27.1	25.44	24.12
26.97	25.44	24.12
26.97	25.43	24.16
26.93	25.45	24.12
26.93	25.42	24.12
26.93	25.42	24.12
26.93	25.45	24.13
26.97	25.44	24.13
26.93	25.41	24.11
26.93	25.41	24.11
26.93	25.42	24.12
26.97	25.42	24.11
26.97	25.42	24.11
26.93	25.44	24.11
26.93	25.41	24.12
26.93	25.44	24.12
26.93	25.44	24.11
26.93	25.45	24.7
26.97	25.44	24.7
27.1	25.43	24.12
27.13	25.43	24.12
27.17	25.45	24.8
27.24	25.42	24.8
27.29	25.42	24.8
27.29	25.45	24.11
27.29	25.44	24.12
27.24	25.44	24.12
27.24	25.41	24.14
27.21	25.42	24.14
27.21	25.44	24.14
27.17	25.44	24.13
27.13	25.42	24.13
27.13	25.42	24.14
27.13	25.40	24.13
27.9	25.41	24.13
27.9	25.43	24.12
27.9	25.42	24.13
27.9	25.45	24.13
27.9	25.43	24.13
27.9	25.46	24.13
27.9	25.44	24.12
27.9	25.48	24.14
27.5	25.43	24.14
27.5	25.44	24.13
27.5	25.46	24.16
27.1	25.49	24.16
27.1	25.46	24.15
27.9	25.46	24.15
27.24	25.46	24.14
27.29	25.46	24.12
27.33	25.43	24.12
27.40	25.42	24.12
27.40	25.46	24.12
27.45	25.42	24.12
27.40	25.49	24.14
27.37	25.49	24.14
27.24	25.46	24.16
27.24	25.46	24.16
27.21	25.46	24.16
27.13	25.44	24.14
27.9	25.44	24.14
27.5	25.42	24.14
27.1	25.41	24.12
27.1	25.42	24.12
27.1	25.41	24.12
27.5	25.43	24.12
27.9	25.44	24.12
27.9	25.45	24.14
27.13	25.44	24.14
27.24	25.45	24.14
27.24	25.43	24.13
27.33	25.44	24.14
27.37	25.46	24.14
27.40	25.43	24.16
27.37	25.43	24.16
27.33	25.42	24.16
27.29	25.42	24.16
27.29	25.43	24.16
27.29	25.44	24.17
27.24	25.45	24.14
27.21	25.43	24.14
27.17	25.44	24.17
27.13	25.43	24.14
27.9	25.44	24.14
27.5	25.42	24.15
27.1	25.42	24.15
27.1	25.42	24.16
27.1	25.44	24.14
27.1	25.45	24.14
27.1	25.44	24.16
26.97	25.42	24.13
27.1	25.44	24.13
27.1	25.49	24.16
27.1	25.43	24.16
27.9	25.43	24.13
27.13	25.44	24.13
27.13	25.44	24.13
27.13	25.44	24.16
27.9	25.43	24.17
27.9	25.45	24.17
27.5	25.44	24.14
27.5	25.43	24.14
27.5	25.49	24.12
27.1	25.44	24.13
27.1	25.48	24.13
27.1	25.44	24.15
26.97	25.42	24.13
26.97	25.45	24.13
26.97	25.45	24.13
26.97	25.44	24.17
26.97	25.42	24.17
26.97	25.42	24.13
26.97	25.43	24.13
26.97	25.43	24.16
26.97	25.44	24.13
26.97	25.43	24.13
26.97	25.46	24.16
26.97	25.44	24.14
26.97	25.45	24.14
27.1	25.46	24.13
26.97	25.45	24.13
26.97	25.46	24.12
26.93	25.42	24.14
26.93	25.42	24.14
26.93	25.44	24.14
26.93	25.45	24.16
26.93	25.44	24.16
26.93	25.44	24.14
26.97	25.46	24.13
26.97	25.48	24.13
26.97	25.43	24.12
26.97	25.46	24.12
26.97	25.44	24.13
27.1	25.49	24.14
27.1	25.42	24.14
27.1	25.42	24.14
27.1	25.43	24.12
27.1	25.46	24.12
27.1	25.41	24.14
27.1	25.41	24.14
27.5	25.41	24.16
27.5	25.41	24.11
27.5	25.42	24.11
27.5	25.41	24.16
27.5	25.41	24.7
27.5	25.43	24.7
27.1	25.45	24.11
27.1	25.46	24.11
26.97	25.42	24.14
27.1	25.42	24.14
